ID of track	time index	cell row	cell col	velocity (pixels moved between timepoints) (µm)	Angle of movement	Delta of Angle of movement	angle of movement relative to "center"	length of track (total number of timepoints track was found)	Consistency of motion	Cumulated distance travelled (µm)	Distance between start and endpoint (µm)
92	38	534.000000	439.000000	0.322500	-89.999997	44.999999	-134.268948	72	0.227170	81.417566	18.287804
92	39	534.000000	438.500000	0.561166	73.300754	163.300751	62.393321	72	0.203529	81.417566	18.287804
92	40	534.250000	439.333333	0.624333	87.039061	13.738308	48.734701	72	0.177631	81.417566	18.287804
92	41	534.300000	440.300000	0.159629	-134.999996	137.960942	-89.150951	72	0.180664	81.417566	18.287804
92	42	534.125000	440.125000	0.342063	-134.999996	-0.000000	-89.176559	72	0.187297	81.417566	18.287804
92	43	533.750000	439.750000	0.958131	-80.311211	54.688785	-143.920217	72	0.211976	81.417566	18.287804
92	44	534.000000	438.285714	0.589714	89.999997	170.311209	45.678243	72	0.188988	81.417566	18.287804
92	45	534.000000	439.200000	0.364867	134.999996	44.999999	0.745863	72	0.179254	81.417566	18.287804
92	46	533.600000	439.600000	0.229809	-79.215700	145.784304	-145.037679	72	0.184919	81.417566	18.287804
92	47	533.666667	439.250000	0.421449	-95.856011	-16.640311	-128.418484	72	0.195629	81.417566	18.287804
92	48	533.600000	438.600000	1.243547	99.773224	-164.370765	35.899371	72	0.152596	81.417566	18.287804
92	49	533.272727	440.500000	0.983362	-100.304844	159.921933	-123.905393	72	0.176885	81.417566	18.287804
92	50	533.000000	439.000000	0.822217	78.690065	178.994909	56.968754	72	0.149351	81.417566	18.287804
92	51	533.250000	440.250000	0.228042	-44.999999	-123.690064	-179.230447	72	0.152283	81.417566	18.287804
92	52	533.500000	440.000000	1.151786	-106.260202	-61.260203	-117.970736	72	0.178685	81.417566	18.287804
92	53	533.000000	438.285714	0.978076	93.024133	-160.715665	42.581870	72	0.148546	81.417566	18.287804
92	54	532.920000	439.800000	0.483516	-141.499342	125.476525	-82.788356	72	0.156497	81.417566	18.287804
92	55	532.333333	439.333333	0.487386	-143.972623	-2.473280	-80.392136	72	0.164376	81.417566	18.287804
92	56	531.722222	438.888889	0.560880	116.565048	-99.462329	18.992977	72	0.151821	81.417566	18.287804
92	57	531.333333	439.666667	2.688876	-91.832837	151.602115	-132.579763	72	0.204248	81.417566	18.287804
92	58	531.200000	435.500000	2.145548	114.016297	-154.150866	21.254113	72	0.158896	81.417566	18.287804
92	59	529.846154	438.538462	3.130982	142.403725	28.387428	-7.008092	72	0.149337	81.417566	18.287804
92	60	526.000000	441.500000	5.318806	165.963752	23.560027	-30.630165	72	0.211897	81.417566	18.287804
92	61	518.000000	443.500000	0.721132	-153.434945	40.601304	-71.677384	72	0.222407	81.417566	18.287804
92	62	517.000000	443.000000	2.753343	51.340190	-155.224865	83.434762	72	0.173034	81.417566	18.287804
92	63	519.666667	446.333333	4.247611	38.320113	-13.020077	96.905619	72	0.077006	81.417566	18.287804
92	65	530.000000	454.500000	3.195803	72.377701	34.057588	64.233543	72	0.108428	81.417566	18.287804
92	66	531.500000	459.222222	2.181423	137.662997	65.285296	-0.577098	72	0.132564	81.417566	18.287804
92	67	529.000000	461.500000	0.265940	-14.036243	-151.699240	151.118495	72	0.129826	81.417566	18.287804
92	68	529.400000	461.400000	5.567474	118.300752	132.336996	18.802803	72	0.193669	81.417566	18.287804
92	69	525.307692	469.000000	1.300956	-25.709953	-144.010706	163.115729	72	0.177814	81.417566	18.287804
92	70	527.125000	468.125000	4.641368	107.175901	132.885854	30.293279	72	0.224617	81.417566	18.287804
92	71	525.000000	475.000000					72		81.417566	18.287804
93	0	555.666667	706.111111	1.878774	124.902492		39.120360	72	1.000000	164.770617	49.227540
93	1	554.000000	708.500000	0.138214	89.999997	-34.902495	74.265927	72	0.988452	164.770617	49.227540
93	2	554.000000	708.714286	2.856800	-142.206053	127.793949	-53.500739	72	0.683918	164.770617	49.227540
93	3	550.500000	706.000000	1.644434	-168.690063	-26.484010	-27.490562	72	0.761049	164.770617	49.227540
93	4	548.000000	705.500000	2.705595	-168.541243	0.148820	-27.796826	72	0.829763	164.770617	49.227540
93	5	543.888889	704.666667	1.297939	-96.340189	72.201054	-100.261867	72	0.765323	164.770617	49.227540
93	6	543.666667	702.666667	1.766814	63.824708	160.164897	99.306243	72	0.568791	164.770617	49.227540
93	7	544.875000	705.125000	0.602048	-82.303946	-146.128654	-114.200999	72	0.542220	164.770617	49.227540
93	8	545.000000	704.200000	3.655790	-41.423664	40.880282	-155.195851	72	0.333562	164.770617	49.227540
93	9	549.250000	700.450000	2.226014	10.160723	51.584387	152.903603	72	0.202233	164.770617	49.227540
93	10	552.647059	701.058824	3.169503	7.540926	-2.619796	155.730933	72	0.140531	164.770617	49.227540
93	11	557.518519	701.703704	0.931129	-24.011082	-31.552009	-172.453136	72	0.166830	164.770617	49.227540
93	12	558.837209	701.116279	2.552476	-173.034439	-149.023357	-23.454474	72	0.140208	164.770617	49.227540
93	13	554.909091	700.636364	2.572647	-69.809689	103.224750	-126.886079	72	0.212841	164.770617	49.227540
93	14	556.285714	696.892857	2.591705	-30.023554	39.786135	-167.088884	72	0.252038	164.770617	49.227540
93	15	559.764706	694.882353	4.821707	-170.122601	-140.099047	-27.106061	72	0.235522	164.770617	49.227540
93	16	552.400000	693.600000	1.699018	170.041016	-19.836383	-7.717330	72	0.232982	164.770617	49.227540
93	17	549.805556	694.055556	2.363930	-96.168113	93.790871	-101.554969	72	0.276132	164.770617	49.227540
93	18	549.411765	690.411765	2.161278	-55.007978	41.160135	-143.189041	72	0.293511	164.770617	49.227540
93	19	551.333333	687.666667	1.952124	7.594643	62.602621	153.944971	72	0.267744	164.770617	49.227540
93	20	554.333333	688.066667	1.820145	-164.397855	-171.992498	-33.889230	72	0.273223	164.770617	49.227540
93	21	551.615385	687.307692	3.251182	-130.939158	33.458697	-67.554149	72	0.315175	164.770617	49.227540
93	22	548.312500	683.500000	0.755836	-111.191900	19.747258	-87.914660	72	0.325627	164.770617	49.227540
93	23	547.888889	682.407407	1.840876	1.535198	112.727098	159.204077	72	0.303713	164.770617	49.227540
93	24	550.741935	682.483871	2.223878	-116.565048	-118.100246	-82.563093	72	0.331459	164.770617	49.227540
93	25	549.200000	679.400000	1.880482	-84.093857	32.471191	-115.482067	72	0.352399	164.770617	49.227540
93	26	549.500000	676.500000	1.335914	109.563781	-166.342363	50.516585	72	0.324200	164.770617	49.227540
93	27	548.806452	678.451613	3.231224	-127.926459	122.509761	-71.783783	72	0.356653	164.770617	49.227540
93	28	545.727273	674.500000	1.858944	-60.161113	67.765346	-140.174662	72	0.366995	164.770617	49.227540
93	29	547.161290	672.000000	1.751693	-43.143523	17.017590	-157.433660	72	0.371085	164.770617	49.227540
93	30	549.142857	670.142857	1.998613	-153.041165	-109.897643	-47.671545	72	0.379001	164.770617	49.227540
93	31	546.380952	668.738095	3.522950	163.539981	-43.418854	-4.552004	72	0.361051	164.770617	49.227540
93	32	541.142857	670.285714	2.599123	175.615895	12.075914	-16.685268	72	0.360633	164.770617	49.227540
93	33	537.125000	670.593750	3.345036	-171.196086	13.188019	-30.027730	72	0.372730	164.770617	49.227540
93	34	532.000000	669.800000	2.950753	-161.301013	9.895073	-40.272897	72	0.389070	164.770617	49.227540
93	35	527.666667	668.333333	0.760140	98.130100	-100.568888	59.893759	72	0.378507	164.770617	49.227540
93	36	527.500000	669.500000	1.972054	-110.783651	151.086249	-91.053627	72	0.392718	164.770617	49.227540
93	37	526.415094	666.641509	3.521485	-105.022040	5.761611	-97.231540	72	0.415482	164.770617	49.227540
93	38	525.000000	661.368421	3.862436	-156.702220	-51.680180	-46.287708	72	0.434972	164.770617	49.227540
93	39	519.500000	659.000000	1.824335	-44.999999	111.702222	-158.584188	72	0.429260	164.770617	49.227540
93	40	521.500000	657.000000	1.162790	-56.309931	-11.309932	-147.415152	72	0.428620	164.770617	49.227540
93	41	522.500000	655.500000	2.280419	-134.999996	-78.690065	-68.857064	72	0.442095	164.770617	49.227540
93	42	520.000000	653.000000	3.545871	-75.963754	59.036242	-128.342910	72	0.451261	164.770617	49.227540
93	43	521.333333	647.666667	2.666581	-51.934347	24.029407	-152.955444	72	0.449683	164.770617	49.227540
93	44	523.882353	644.411765	1.614551	-85.394760	-33.460412	-119.747058	72	0.456139	164.770617	49.227540
93	45	524.083333	641.916667	1.758127	52.907161	138.301921	101.660484	72	0.431585	164.770617	49.227540
93	46	525.727273	644.090909	3.416707	-39.538037	-92.445198	-165.537911	72	0.426509	164.770617	49.227540
93	47	529.812500	640.718750	0.542724	-164.931507	-125.393470	-40.318976	72	0.427393	164.770617	49.227540
93	48	529.000000	640.500000	1.674034	132.397434	-62.671059	22.280148	72	0.414401	164.770617	49.227540
93	49	527.250000	642.416667	6.181484	-151.429297	76.173269	-53.762384	72	0.436111	164.770617	49.227540
93	50	518.833333	637.833333	3.324688	145.539180	-63.031523	8.228570	72	0.421760	164.770617	49.227540
93	51	514.583333	640.750000	1.429777	-56.147005	158.313815	-149.984736	72	0.421722	164.770617	49.227540
93	52	515.818182	638.909091	2.672160	-103.159527	-47.012522	-103.122600	72	0.433407	164.770617	49.227540
93	53	514.875000	634.875000	2.130087	150.524107	-106.316366	2.647808	72	0.426420	164.770617	49.227540
93	54	512.000000	636.500000	1.358087	-41.035344	168.440549	-165.771936	72	0.423625	164.770617	49.227540
93	55	513.588235	635.117647	2.752828	79.115962	120.151306	74.006523	72	0.366615	164.770617	49.227540
93	57	515.200000	643.500000	3.328398	-28.977572	-108.093534	-176.780221	72	0.356715	164.770617	49.227540
93	58	519.714286	641.000000	3.449318	-46.968151	-17.990579	-158.828711	72	0.356342	164.770617	49.227540
93	59	523.363636	637.090909	2.818140	-9.984960	36.983191	163.930773	72	0.344536	164.770617	49.227540
93	60	527.666667	636.333333	4.404090	-9.554289	0.430671	163.659674	72	0.328952	164.770617	49.227540
93	61	534.400000	635.200000	2.804838	-53.280681	-43.726391	-152.364237	72	0.334362	164.770617	49.227540
93	62	537.000000	631.714286	1.649732	-24.179106	29.101574	178.274278	72	0.332785	164.770617	49.227540
93	63	539.333333	630.666667	2.308123	-62.241458	-38.062351	-143.653503	72	0.339512	164.770617	49.227540
93	64	541.000000	627.500000	1.941707	-4.763642	57.477816	158.598706	72	0.334187	164.770617	49.227540
93	65	544.000000	627.250000	2.852804	-5.839492	-1.075851	159.813523	72	0.327790	164.770617	49.227540
93	66	548.400000	626.800000	1.593032	-111.370619	-105.531127	-94.464022	72	0.334170	164.770617	49.227540
93	67	547.500000	624.500000	1.961691	9.462322	120.832941	144.394499	72	0.327089	164.770617	49.227540
93	68	550.500000	625.000000	1.880482	149.036239	139.573917	5.041260	72	0.318140	164.770617	49.227540
93	69	548.000000	626.500000	0.456084	44.999999	-104.036241	109.109633	72	0.315088	164.770617	49.227540
93	70	548.500000	627.000000	2.163396	63.434947	18.434948	90.758440	72	0.298764	164.770617	49.227540
93	71	550.000000	630.000000					72		164.770617	49.227540
94	1	613.555556	969.925926	0.615002	135.540970		61.267524	71	1.000000	48.476021	1.041652
94	2	612.875000	970.593750	0.515975	-119.361954	105.097075	-43.733230	71	0.612049	48.476021	1.041652
94	3	612.482759	969.896552	0.424921	96.009003	-144.629042	100.832028	71	0.539753	48.476021	1.041652
94	4	612.413793	970.551724	0.849405	133.939085	37.930081	62.976558	71	0.694265	48.476021	1.041652
94	5	611.500000	971.500000	0.456084	-44.999999	-178.939083	-117.948924	71	0.426111	48.476021	1.041652
94	6	612.000000	971.000000	0.470120	59.036242	104.036241	137.942771	71	0.400562	48.476021	1.041652
94	7	612.375000	971.625000	0.764876	-108.434946	-167.471188	-54.529773	71	0.261079	48.476021	1.041652
94	8	612.000000	970.500000	0.456084	8.130102	116.565048	-171.206276	71	0.154319	48.476021	1.041652
94	9	612.700000	970.600000	0.216477	88.347693	80.217591	108.563676	71	0.178136	48.476021	1.041652
94	10	612.709677	970.935484	0.162212	48.900492	-39.447200	148.047534	71	0.180341	48.476021	1.041652
94	11	612.875000	971.125000	0.457665	93.366458	44.465966	103.596896	71	0.244120	48.476021	1.041652
94	12	612.833333	971.833333	0.240377	153.434945	60.068486	43.607811	71	0.266656	48.476021	1.041652
94	13	612.500000	972.000000	0.322500	179.999995	26.565050	17.072370	71	0.280966	48.476021	1.041652
94	14	612.000000	972.000000	0.310376	-51.842772	128.157233	-111.067938	71	0.217491	48.476021	1.041652
94	15	612.297297	971.621622	0.421724	-71.939526	-20.096754	-91.022941	71	0.145326	48.476021	1.041652
94	16	612.500000	971.000000	0.967500	89.999997	161.939524	106.962187	71	0.234529	48.476021	1.041652
94	17	612.500000	972.500000	0.456084	-44.999999	-134.999996	-117.872595	71	0.170824	48.476021	1.041652
94	18	613.000000	972.000000	1.019835	-108.434946	-63.434947	-54.509582	71	0.084912	48.476021	1.041652
94	19	612.500000	970.500000	0.432976	114.443952	-137.121103	82.463094	71	0.120358	48.476021	1.041652
94	20	612.222222	971.111111	0.400253	31.733518	-82.710433	165.250266	71	0.110916	48.476021	1.041652
94	21	612.750000	971.437500	0.393377	-82.146684	-113.880203	-80.851335	71	0.072247	48.476021	1.041652
94	22	612.833333	970.833333	0.240377	153.434945	-124.418371	43.497673	71	0.091685	48.476021	1.041652
94	23	612.500000	971.000000	0.322500	89.999997	-63.434947	106.962187	71	0.111978	48.476021	1.041652
94	24	612.500000	971.500000	0.272899	-66.801408	-156.801405	-96.181302	71	0.085397	48.476021	1.041652
94	25	612.666667	971.111111	0.326850	74.744879	141.546287	122.223948	71	0.102867	48.476021	1.041652
94	26	612.800000	971.600000	0.354007	148.240516	73.495637	48.777676	71	0.125646	48.476021	1.041652
94	27	612.333333	971.888889	0.381124	23.552263	-124.688253	173.513500	71	0.121190	48.476021	1.041652
94	28	612.875000	972.125000	0.228042	-44.999999	-68.552262	-117.926555	71	0.103165	48.476021	1.041652
94	29	613.125000	971.875000	0.114021	-134.999996	-89.999997	-27.962500	71	0.097659	48.476021	1.041652
94	30	613.000000	971.750000	0.244873	138.814071	-86.185933	58.213892	71	0.112446	48.476021	1.041652
94	31	612.714286	972.000000	0.631938	-23.114207	-161.928278	-139.820672	71	0.080946	48.476021	1.041652
94	32	613.615385	971.615385	0.710384	-167.905238	-144.791031	4.897684	71	0.080883	48.476021	1.041652
94	33	612.538462	971.384615	0.089062	-21.801409	146.103829	-141.195311	71	0.075240	48.476021	1.041652
94	34	612.666667	971.333333	0.688336	38.659807	60.461216	158.333505	71	0.089466	48.476021	1.041652
94	35	613.500000	972.000000	0.105708	146.309928	107.650121	50.728683	71	0.093063	48.476021	1.041652
94	36	613.363636	972.090909	0.370849	-108.434946	105.255126	-54.511853	71	0.069457	48.476021	1.041652
94	37	613.181818	971.545455	0.390325	-96.709834	11.725112	-66.290835	71	0.045293	48.476021	1.041652
94	38	613.111111	970.944444	0.362785	-159.775136	-63.065302	-3.289323	71	0.050781	48.476021	1.041652
94	39	612.583333	970.750000	0.677895	50.630681	-149.594183	146.301140	71	0.063669	48.476021	1.041652
94	40	613.250000	971.562500	0.521465	95.916267	45.285585	101.082646	71	0.091684	48.476021	1.041652
94	41	613.166667	972.366667	0.030406	44.999999	-50.916268	152.090170	71	0.092560	48.476021	1.041652
94	42	613.200000	972.400000	0.342063	-98.130100	-143.130098	-64.777194	71	0.072493	48.476021	1.041652
94	43	613.125000	971.875000	0.891271	-59.391796	38.738303	-103.570700	71	0.027920	48.476021	1.041652
94	44	613.828571	970.685714	4.847237	-20.034802	39.356994	-143.082149	71	0.207364	48.476021	1.041652
94	45	620.888889	968.111111	5.560022	155.152642	175.187444	41.217546	71	0.041560	48.476021	1.041652
94	46	613.066667	971.733333	2.517194	113.668174	-41.484468	83.355708	71	0.117681	48.476021	1.041652
94	47	611.500000	975.307692	2.942092	-70.801151	175.530675	-91.728457	71	0.022596	48.476021	1.041652
94	48	613.000000	971.000000	1.296434	84.289405	155.090555	112.655983	71	0.055732	48.476021	1.041652
94	49	613.200000	973.000000	1.235879	-85.100905	-169.390310	-77.740454	71	0.020555	48.476021	1.041652
94	50	613.363636	971.090909	1.253502	100.784295	-174.114800	96.158904	71	0.052604	48.476021	1.041652
94	51	613.000000	973.000000	0.570105	-98.130100	161.085605	-64.704474	71	0.038195	48.476021	1.041652
94	52	612.875000	972.125000	1.190414	-118.300752	-20.170653	-44.625801	71	0.026694	48.476021	1.041652
94	53	612.000000	970.500000	0.806250	89.999997	-151.699250	106.923829	71	0.037833	48.476021	1.041652
94	54	612.000000	971.750000	0.196169	-9.462322	-99.462319	-153.475945	71	0.034136	48.476021	1.041652
94	55	612.300000	971.700000	0.000000	0.000000	9.462322	-162.953921	71	0.034136	48.476021	1.041652
94	56	612.300000	971.700000	0.424458	117.121300	117.121300	79.924779	71	0.043938	48.476021	1.041652
94	57	612.000000	972.285714	0.650824	-109.290043	133.588657	-53.589183	71	0.036053	48.476021	1.041652
94	58	611.666667	971.333333	0.578905	-68.198589	41.091455	-94.774366	71	0.025034	48.476021	1.041652
94	59	612.000000	970.500000	0.789416	68.198589	136.397177	128.725238	71	0.030155	48.476021	1.041652
94	60	612.454545	971.636364	0.232854	145.256816	77.058227	51.777032	71	0.034972	48.476021	1.041652
94	61	612.157895	971.842105	0.964069	-116.113909	98.629275	-46.819548	71	0.030791	48.476021	1.041652
94	62	611.500000	970.500000	0.322500	89.999997	-153.886093	106.940642	71	0.033221	48.476021	1.041652
94	63	611.500000	971.000000	0.322500	-89.999997	-179.999995	-73.004128	71	0.030353	48.476021	1.041652
94	64	611.500000	970.500000	0.456084	134.999996	-135.000006	61.940643	71	0.039033	48.476021	1.041652
94	65	611.000000	971.000000	0.480755	63.434947	-71.565049	133.577822	71	0.039334	48.476021	1.041652
94	66	611.333333	971.666667	0.258398	-33.690067	-97.125014	-129.234813	71	0.033584	48.476021	1.041652
94	67	611.666667	971.444444	0.442074	-109.903746	-76.213680	-53.056946	71	0.031505	48.476021	1.041652
94	68	611.433333	970.800000	0.453543	84.559666	-165.536588	112.416367	71	0.035199	48.476021	1.041652
94	69	611.500000	971.500000	0.645000	-89.999997	-174.559663	-72.948925	71	0.028626	48.476021	1.041652
94	70	611.500000	970.500000	0.388341	-41.633538	48.366459	-121.425822	71	0.021488	48.476021	1.041652
94	71	611.950000	970.100000					71		48.476021	1.041652
95	2	109.500000	789.500000	17.912545	-113.334038		166.297924	70	1.000000	155.388789	30.326815
95	3	98.500000	764.000000	16.163654	151.389536	-95.276426	-93.253466	70	0.674876	155.388789	30.326815
95	4	76.500000	776.000000	9.102301	132.926125	-18.463411	-93.378525	70	0.638280	155.388789	30.326815
95	5	66.888889	786.333333	1.687594	3.652223	-129.273902	25.824387	70	0.576660	155.388789	30.326815
95	6	69.500000	786.500000	3.605660	-10.304846	-13.957069	40.616410	70	0.462157	155.388789	30.326815
95	7	75.000000	785.500000	0.721132	63.434947	73.739793	-30.306864	70	0.447528	155.388789	30.326815
95	8	75.500000	786.500000	0.350870	23.198590	-40.236357	9.487256	70	0.437635	155.388789	30.326815
95	9	76.000000	786.714286	0.371440	29.744880	6.546291	3.011767	70	0.427645	155.388789	30.326815
95	10	76.500000	787.000000	2.257500	-89.999997	-119.744878	122.780727	70	0.414661	155.388789	30.326815
95	11	76.500000	783.500000	5.242210	74.538780	164.538778	-39.477200	70	0.346994	155.388789	30.326815
95	12	78.666667	791.333333	0.866693	119.744878	45.206098	-89.050133	70	0.350187	155.388789	30.326815
95	13	78.000000	792.500000	2.280419	44.999999	-74.744879	-15.439800	70	0.314363	155.388789	30.326815
95	14	80.500000	795.000000	1.329702	-104.036241	-149.036239	132.759679	70	0.309588	155.388789	30.326815
95	15	80.000000	793.000000	3.640921	36.193206	140.229447	-6.153065	70	0.254559	155.388789	30.326815
95	16	84.555556	796.333333	2.617041	50.556037	14.362831	-21.091180	70	0.231754	155.388789	30.326815
95	17	87.133333	799.466667	2.411938	28.351070	-22.204967	-0.367183	70	0.204759	155.388789	30.326815
95	18	90.424242	801.242424	3.971625	-140.591554	-168.942623	168.549413	70	0.217105	155.388789	30.326815
95	19	85.666667	797.333333	1.146667	89.999997	-129.408449	-60.850953	70	0.219020	155.388789	30.326815
95	20	85.666667	799.111111	4.764621	111.161257	21.161259	-83.547313	70	0.250296	155.388789	30.326815
95	21	83.000000	806.000000	2.065008	128.659805	17.498548	-108.367663	70	0.267763	155.388789	30.326815
95	22	81.000000	808.500000	1.682641	26.565050	-102.094754	-9.240811	70	0.253092	155.388789	30.326815
95	23	83.333333	809.666667	4.000676	-149.300273	-175.865324	166.196738	70	0.261784	155.388789	30.326815
95	24	78.000000	806.500000	3.147015	-97.853311	51.446963	116.114148	70	0.242851	155.388789	30.326815
95	25	77.333333	801.666667	1.406259	-44.999999	52.853312	67.158652	70	0.225434	155.388789	30.326815
95	26	78.875000	800.125000	1.372994	-130.236355	-85.236356	154.204457	70	0.227805	155.388789	30.326815
95	27	77.500000	798.500000	1.612500	126.869894	-102.893751	-102.092179	70	0.237566	155.388789	30.326815
95	28	76.000000	800.500000	1.612500	143.130098	16.260204	-120.470966	70	0.249378	155.388789	30.326815
95	29	74.000000	802.000000	2.176709	159.775136	16.645038	-138.947245	70	0.265794	155.388789	30.326815
95	30	70.833333	803.166667	1.157810	-21.801409	178.423455	40.815079	70	0.251247	155.388789	30.326815
95	31	72.500000	802.500000	3.176257	66.037509	87.838918	-46.044697	70	0.243028	155.388789	30.326815
95	32	74.500000	807.000000	2.525538	165.203233	99.165724	-148.320622	70	0.260545	155.388789	30.326815
95	33	70.714286	808.000000	3.225000	-89.999997	104.796769	105.167402	70	0.241675	155.388789	30.326815
95	34	70.714286	803.000000	1.618413	-94.899090	-4.899092	114.009747	70	0.234989	155.388789	30.326815
95	35	70.500000	800.500000	0.721132	-26.565050	68.334039	47.519635	70	0.227151	155.388789	30.326815
95	36	71.500000	800.000000	0.659642	102.094754	128.659805	-80.469864	70	0.228588	155.388789	30.326815
95	37	71.285714	801.000000	1.585286	54.462321	-47.632434	-33.659235	70	0.221334	155.388789	30.326815
95	38	72.714286	803.000000	0.371440	60.255117	5.792796	-40.595067	70	0.220099	155.388789	30.326815
95	39	73.000000	803.500000	1.695044	92.726308	32.471191	-73.382688	70	0.223153	155.388789	30.326815
95	40	72.875000	806.125000	0.744084	26.312648	-66.413661	-9.118273	70	0.217764	155.388789	30.326815
95	41	73.909091	806.636364	4.550291	174.330217	148.017569	-157.294527	70	0.245116	155.388789	30.326815
95	42	66.888889	807.333333	0.548613	33.274887	-141.055330	-18.389693	70	0.241530	155.388789	30.326815
95	43	67.600000	807.800000	0.203967	-108.434946	-141.709833	123.105896	70	0.240983	155.388789	30.326815
95	44	67.500000	807.500000	0.456084	-134.999996	-26.565050	149.881933	70	0.241492	155.388789	30.326815
95	45	67.000000	807.000000	2.659403	-14.036243	120.963753	29.198403	70	0.215414	155.388789	30.326815
95	46	71.000000	806.000000	1.497302	-111.037508	-97.001265	127.870663	70	0.212755	155.388789	30.326815
95	47	70.166667	803.833333	2.740723	-138.179826	-27.142318	156.503999	70	0.219027	155.388789	30.326815
95	48	67.000000	801.000000	1.026189	-134.999996	3.179830	154.629914	70	0.221321	155.388789	30.326815
95	49	65.875000	799.875000	2.178368	-87.878901	47.121095	108.024211	70	0.213895	155.388789	30.326815
95	50	66.000000	796.500000	0.782612	-164.054600	-76.175698	-173.406401	70	0.217961	155.388789	30.326815
95	51	64.833333	796.166667	3.207033	50.440331	-145.505070	-28.003541	70	0.201759	155.388789	30.326815
95	52	68.000000	800.000000	2.884528	26.565050	-23.875280	-5.942318	70	0.182458	155.388789	30.326815
95	53	72.000000	802.000000	2.280419	171.869893	145.304842	-151.629946	70	0.195348	155.388789	30.326815
95	54	68.500000	802.500000	2.626476	158.385217	-13.484676	-139.474295	70	0.209918	155.388789	30.326815
95	55	64.714286	804.000000	0.709094	-162.349871	39.264912	179.254331	70	0.212880	155.388789	30.326815
95	56	63.666667	803.666667	2.147610	154.290042	-43.360087	-137.374890	70	0.224190	155.388789	30.326815
95	57	60.666667	805.111111	0.862981	-4.763642	-159.053683	20.046424	70	0.217221	155.388789	30.326815
95	58	62.000000	805.000000	0.716667	-53.130101	-48.366459	68.750212	70	0.212260	155.388789	30.326815
95	59	62.666667	804.111111	0.593147	25.016893	78.146994	-8.631194	70	0.208507	155.388789	30.326815
95	60	63.500000	804.500000	0.322500	89.999997	64.983105	-73.717536	70	0.208735	155.388789	30.326815
95	61	63.500000	805.000000	0.721132	-63.434947	-153.434945	79.357734	70	0.204370	155.388789	30.326815
95	62	64.000000	804.000000	0.000000	0.000000	63.434947	16.748405	70	0.204370	155.388789	30.326815
95	63	64.000000	804.000000	0.608112	-134.999996	-134.999996	151.748402	70	0.205424	155.388789	30.326815
95	64	63.333333	803.333333	0.618709	55.619654	-169.380350	-38.539555	70	0.203387	155.388789	30.326815
95	65	63.875000	804.125000	0.470120	30.963756	-24.655898	-14.332222	70	0.200738	155.388789	30.326815
95	66	64.500000	804.500000	0.456084	44.999999	14.036243	-28.505145	70	0.198823	155.388789	30.326815
95	67	65.000000	805.000000	0.912168	-44.999999	-89.999997	61.237101	70	0.192321	155.388789	30.326815
95	68	66.000000	804.000000	0.612320	159.443950	-155.556051	-142.251363	70	0.195521	155.388789	30.326815
95	69	65.111111	804.333333	0.625761	-159.904764	40.651285	176.653929	70	0.197904	155.388789	30.326815
95	70	64.200000	804.000000	0.369900	-35.537677	124.367088	52.329495	70	0.195167	155.388789	30.326815
95	71	64.666667	803.666667					70		155.388789	30.326815
96	13	477.000000	1208.000000	1.644434	101.309930		127.023018	59	1.000000	329.967621	93.723849
96	14	476.500000	1210.500000	3.870000	89.999997	-11.309932	138.560320	59	0.995928	329.967621	93.723849
96	15	476.500000	1216.500000	5.998847	126.253834	36.253837	102.746183	59	0.957309	329.967621	93.723849
96	16	471.000000	1224.000000	8.802537	-171.573026	62.173140	41.573417	59	0.762133	329.967621	93.723849
96	17	457.500000	1222.000000	2.325581	-33.690067	137.882960	-95.290992	59	0.581211	329.967621	93.723849
96	18	460.500000	1220.000000	6.617147	133.025062	166.715129	97.590377	59	0.673180	329.967621	93.723849
96	19	453.500000	1227.500000	6.961818	-103.392495	123.582443	-24.852332	59	0.489953	329.967621	93.723849
96	20	451.000000	1217.000000	4.480313	-149.743559	-46.351064	20.980437	59	0.514553	329.967621	93.723849
96	21	445.000000	1213.500000	1.204959	-15.524111	134.219448	-112.951133	59	0.471158	329.967621	93.723849
96	22	446.800000	1213.000000	0.787323	55.007978	70.532089	176.317953	59	0.454807	329.967621	93.723849
96	23	447.500000	1214.000000	5.522266	-164.865717	140.126304	36.200686	59	0.507702	329.967621	93.723849
96	24	439.235294	1211.764706	9.363190	-152.719650	12.146067	24.645821	59	0.568496	329.967621	93.723849
96	25	426.333333	1205.111111	7.122185	99.557101	-107.723249	133.096354	59	0.529414	329.967621	93.723849
96	26	424.500000	1216.000000	12.453772	173.059012	73.501910	60.547956	59	0.605319	329.967621	93.723849
96	27	405.333333	1218.333333	1.682641	-63.434947	123.506041	-60.931039	59	0.580493	329.967621	93.723849
96	28	406.500000	1216.000000	0.912168	-134.999996	-71.565049	10.358431	59	0.581047	329.967621	93.723849
96	29	405.500000	1215.000000	1.014618	39.472459	174.472455	-164.083201	59	0.564944	329.967621	93.723849
96	30	406.714286	1216.000000	0.847013	157.619861	118.147402	77.717272	59	0.569070	329.967621	93.723849
96	31	405.500000	1216.500000	2.422257	38.118275	-119.501585	-162.626010	59	0.532636	329.967621	93.723849
96	32	408.454545	1218.818182	0.850733	-88.025064	-126.143339	-36.617231	59	0.525487	329.967621	93.723849
96	33	408.500000	1217.500000	11.949920	93.094055	-178.880881	142.169040	59	0.499090	329.967621	93.723849
